STT,Stock_code,Year,CR,QR,ITR,DSO,FATR,ATR,DAR,EAR,DER,ROS,ROA,ROE,CFR,WCTA,ARtoCA,STR,SDA,LDA,PRE,IRR,IT,CPtoAR,FAR,STDR,TDR,LogTA,Risk
9008,TVA,2023,1.700821077,0.989926146,3.031059292,73.42675767,4.417927709,0.954022856,0.460344243,0.539655757,1.24503767,0.000473103,0.000451351,0.000836369,0.012947848,0.310288789,0.254860603,2.580230799,0.442750368,0.017593875,-0.01046509,0.352895761,2.833697968,4.647267163,0.215943519,0.961781046,0.460344243,25.86134706,0
9009,TVA,2024,2.190542704,1.568863592,6.190244543,58.00211415,5.186273922,1.261566579,0.34698077,0.65301923,0.758896436,-0.009382141,-0.011836195,-0.018125339,0.023835237,0.390284292,0.279172938,2.759226054,0.327820489,0.019160281,-0.025176811,0.172784844,5.787544645,5.883497714,0.24325105,0.944779992,0.34698077,25.64899652,0
9010,TVG,2017,1.044184586,0.566999199,0.956405659,427.2235187,7.318392992,0.321792365,0.806201389,0.193798611,6.616877425,0.038294616,0.012322915,0.063586188,0.029607796,0.031154246,0.511580854,2.641102665,0.705093098,0.101108291,0.149408773,1.610962867,0.620746772,0.554510846,0.043970359,0.874586806,0.806201389,25.83872951,1
9011,TVG,2018,1.118648571,0.629969727,0.698160386,625.6929386,6.166706383,0.241839153,0.79529288,0.20470712,6.208290698,0.016015634,0.003873207,0.018920726,0.044792677,0.084102786,0.522821523,1.887867725,0.708839436,0.086453445,0.094945114,2.068555059,0.48342924,0.403932988,0.039216907,0.891293576,0.79529288,25.78861468,1
9012,TVG,2019,1.208494305,0.808378859,1.03316102,705.6793282,5.713808118,0.302229388,0.772649541,0.227350459,4.831391534,-0.030909264,-0.009341688,-0.041089373,0.008973072,0.152432495,0.661337657,1.889845821,0.731111073,0.041538467,0.032055568,1.376930357,0.726253143,0.363584601,0.052894564,0.946238928,0.772649541,25.56674848,1
9013,TVG,2020,1.383886644,1.031269475,2.341439607,426.3426436,11.66378227,0.566555463,0.728975178,0.271024822,4.215732986,0.021348141,0.012094906,0.044626562,0.066431857,0.263426232,0.696870061,3.276444284,0.686208378,0.042766799,0.193648217,0.60362626,1.656654235,0.60573547,0.048573906,0.941332983,0.728975178,25.48862331,1
9014,TVG,2021,1.354162424,1.008258802,1.044371757,1000.372599,5.923844696,0.254823576,0.74644594,0.25355406,4.367671554,0.004372832,0.001114301,0.004394727,0.018157283,0.249822679,0.731153212,1.491046606,0.70539013,0.04105581,0.095918315,1.710862006,0.584500676,0.204202463,0.043016586,0.94499828,0.74644594,25.50034636,1
9015,TVG,2022,1.475604902,1.199670824,3.895797056,403.698937,15.87377531,0.695116595,0.69181757,0.30818243,3.515113002,0.023853258,0.016580795,0.053801883,0.010121136,0.307540499,0.805742584,3.531875289,0.646630212,0.045187359,0.155823054,0.392295908,2.549096181,0.591595901,0.04379025,0.93468313,0.69181757,25.3591889,1
9016,TVG,2023,1.519367531,1.336612319,3.136509169,837.3430653,8.68255251,0.360761448,0.678720743,0.321279257,3.157427447,0.004821982,0.001739585,0.005414559,0.021483783,0.326872649,0.865493992,1.678272118,0.629366738,0.049354005,0.050364973,0.510911102,1.957287668,0.272017932,0.04155016,0.927283783,0.678720743,25.27098735,1
9017,TVG,2024,1.547199989,1.347796525,2.023557133,1208.351403,6.962971812,0.250814666,0.671897544,0.328102456,3.066505375,0.002483282,0.000622844,0.00189832,0.011972726,0.34013462,0.863380234,1.144705065,0.621591058,0.050306486,0.036432898,0.906651468,1.102959665,0.164643191,0.036021209,0.925127742,0.671897544,25.25187225,1
9018,TVH,2017,1.033692294,0.883922418,2.99158413,75.26525296,3.841999182,0.33562897,0.749654715,0.250345285,5.365150477,0.186737784,0.06267461,0.250352668,0.074483453,0.025238546,0.08937912,2.402039086,0.749089569,0.000565146,0.557832596,0.544064755,1.838016507,2.979521514,0.087357897,0.999246125,0.749654715,26.38121177,1
9019,TVH,2018,1.059315723,0.893814908,2.588819394,84.92278591,4.086422083,0.318374536,0.743629706,0.256370294,5.486254242,0.203995603,0.064947005,0.253332804,0.029096258,0.044076415,0.094103947,2.348862121,0.743081476,0.000548229,0.584821925,0.65802281,1.519704158,2.523050423,0.07791034,0.999262766,0.743629706,26.4116026,1
9020,TVH,2019,0.468310331,0.326361598,2.834264431,99.22502927,3.275815065,0.303700218,0.755363273,0.244636727,6.216740977,0.205498078,0.062409811,0.25511219,0.066498449,-0.401357553,0.23354282,2.4994935,0.754871829,0.000491445,0.627294457,0.559925875,1.785950686,2.317932181,0.092709818,0.999349393,0.755363273,26.52094709,1
9021,TVH,2020,1.012530375,0.877001099,2.844014113,124.377606,3.526878786,0.290458813,0.754035134,0.245964866,6.462620831,0.229926473,0.06678417,0.271519146,0.166364717,0.00944243,0.129719759,2.489439934,0.753563218,0.000471916,0.660742143,0.56599575,1.766797718,1.823080113,0.082355769,0.999374146,0.754035134,26.56149604,1
9022,TVH,2021,0.904275632,0.768958752,2.934800315,132.9996417,3.823406306,0.300165175,0.756307094,0.243692906,6.611421205,0.21132956,0.063433775,0.260302097,0.050842042,-0.072352289,0.160024807,2.623958471,0.755839826,0.000467268,0.686276129,0.564509146,1.771450484,1.656505391,0.078507266,0.999382172,0.756307094,26.58125121,1
9023,TVH,2022,0.705695883,0.526340225,2.011429245,149.744429,3.521716719,0.281958651,0.782000695,0.217999305,7.957709921,0.210435856,0.05933421,0.272176143,0.052594462,-0.230018051,0.209729764,2.869236776,0.781565861,0.000434834,0.753980891,0.833215964,1.200169035,1.454386544,0.080062842,0.999443947,0.782000695,26.7331857,1
9024,TVH,2023,0.907598487,0.706460304,1.914721771,161.4084557,3.903798403,0.298899104,0.776536832,0.223463168,8.088716459,0.214729938,0.064182586,0.28721774,0.034338719,-0.071713926,0.187646234,3.113451933,0.77611203,0.000424802,0.829096593,0.84083889,1.189288474,1.404585293,0.076566224,0.999452953,0.776536832,26.75652606,1
9025,TVH,2024,0.983874842,0.776779637,2.136378214,179.0148864,5.185702733,0.345432128,0.78105804,0.21894196,8.421170313,0.177374221,0.061270755,0.279849303,0.026947251,-0.012589791,0.220548755,3.724361873,0.780754589,0.000303451,0.829142945,0.747879421,1.337113941,1.276127282,0.066612405,0.999611488,0.78105804,26.79099942,1
9026,TVM,2017,1.173209139,0.889551249,7.202082712,135.1384123,16.17643684,1.56444253,0.818112752,0.181887248,8.75314978,0.004736883,0.007410581,0.040742717,0.132180925,0.132640895,0.644708627,16.73827936,0.765784625,0.052328127,0.109472773,0.147786416,6.766521745,2.537589855,0.096711195,0.936038002,0.818112752,26.27148839,0
9027,TVM,2018,1.178094897,0.909600344,4.14245141,283.0111986,9.095218934,0.850508336,0.80832681,0.19167319,7.996529307,0.0066674,0.00567068,0.029585147,0.040240823,0.136187469,0.732020737,8.413818211,0.76469046,0.04363635,0.083315883,0.272867631,3.664780601,1.140984648,0.093511585,0.94601645,0.80832681,26.19311611,1
9028,TVM,2019,1.187588252,0.947432326,4.48534663,304.0396619,8.970229334,0.820965661,0.79633571,0.20366429,7.919757641,0.008436422,0.006926013,0.034007006,0.048748908,0.142968813,0.755545812,8.164708658,0.76214161,0.0341941,0.280399271,0.261110683,3.829793508,1.025042733,0.091521145,0.957060697,0.79633571,26.19841471,1
9029,TVM,2020,1.15277755,0.932138964,5.23955946,267.1482561,11.08068927,0.916083078,0.816047849,0.183952151,8.395241791,0.005043783,0.004620525,0.025118078,0.084075124,0.121064877,0.733990109,9.424372548,0.792425828,0.023622021,0.084360574,0.213949199,4.674006746,1.218807401,0.082673835,0.971053142,0.816047849,26.23226705,1
9030,TVM,2021,1.281794519,0.968887902,4.42137366,225.5720557,9.716431295,0.966611871,0.719225754,0.280774246,5.61983919,0.006888353,0.006658364,0.023714297,0.110549627,0.196885031,0.667030957,7.552848663,0.698682969,0.020542785,0.100887854,0.259560879,3.852660708,1.409974023,0.099482191,0.97143764,0.719225754,25.9572027,1
9031,TVM,2023,1.215465651,1.000605659,4.781007328,298.2380182,10.82632962,0.780481097,0.759779246,0.240220754,6.513351757,0.010998222,0.008583904,0.035733399,0.158427417,0.163706329,0.690561581,6.690822304,0.759779246,0,0.177497306,0.261785794,3.819916981,0.977832291,0.072091016,1,0.759779246,26.04990121,1
9032,TVM,2024,1.180573034,0.972626653,5.908114014,249.4759713,12.21585411,0.94803472,0.771656484,0.228343516,5.487078071,0.011190416,0.010608903,0.046460277,0.131963332,0.139340352,0.711284315,6.741264581,0.771656484,0,0.182099256,0.210806813,4.7436797,1.174709908,0.077606912,1,0.771656484,25.86293135,1
9033,TVN,2017,1.048264717,0.556075193,7.521132535,24.36207039,6.198003958,1.38569239,0.424033198,0.575966802,0.907363614,0.038702528,0.053629799,0.093112656,0.228587975,0.01806679,0.235703466,2.965161365,0.374327061,0.049706137,0.128513806,0.14486093,6.90317256,13.75131272,0.223570749,0.882777723,0.424033198,30.30572974,0
9034,TVN,2018,1.160861322,0.539631174,7.21133705,21.94045458,8.601408483,1.671096725,0.417371579,0.582628421,0.919166853,0.022702033,0.037937293,0.065114044,0.123105075,0.060004649,0.23197476,3.680213974,0.37302099,0.044350589,0.094342251,0.147135516,6.796455569,15.67884009,0.194281754,0.893738359,0.417371579,30.33448898,0
9035,TVN,2019,0.837736661,0.404362559,8.032548994,23.49967126,8.226589741,1.521276666,0.575004825,0.424995175,1.918259536,0.012145033,0.018475955,0.043473329,0.08385237,-0.070910782,0.267533234,5.07509389,0.437010494,0.137994331,0.071126566,0.131716551,7.592060322,14.68038159,0.184921907,0.760011873,0.575004825,30.74979335,0
9036,TVN,2020,0.886430841,0.479603054,8.418377597,21.61679258,8.415862364,1.42195863,0.548114801,0.451885199,1.799673637,0.017234061,0.024506122,0.054230857,0.166625705,-0.047152895,0.228819242,4.668842105,0.41519102,0.132923781,0.098376656,0.127230679,7.859739555,15.76454217,0.168961726,0.75748916,0.548114801,30.73387408,0
9037,TVN,2021,0.983547606,0.475635993,5.904181021,25.05765911,12.24144411,1.491408992,0.603240714,0.396759286,2.437429474,0.021033821,0.03137003,0.079065648,0.158217279,-0.00818235,0.209314856,6.026125473,0.497334916,0.105905798,0.150736063,0.180221669,5.548722346,13.68944045,0.121832766,0.824438577,0.603240714,30.94138118,0
9038,TVN,2022,0.983253322,0.525617703,8.209598355,23.58982352,13.08651743,1.665417271,0.574363845,0.425636155,1.968712417,-0.019645761,-0.03271839,-0.076869387,0.144419377,-0.007423522,0.24694949,5.708450645,0.443283264,0.131080581,-0.111324857,0.124833153,8.010692511,15.09789234,0.127262068,0.771781281,0.574363845,30.77687016,0
9039,TVN,2023,0.981914758,0.61078966,7.526624993,33.41529556,11.4281746,1.304699234,0.602559629,0.397440371,2.074808409,-0.009464376,-0.012348163,-0.031069223,0.123945777,-0.008447226,0.260434946,4.492502998,0.467078422,0.135481208,-0.043203119,0.13809036,7.24163511,10.50954508,0.114165147,0.775157178,0.602559629,30.78143568,1
9040,TVN,2024,1.03331444,0.594788987,6.674539859,30.08132456,14.96379715,1.452456953,0.626483747,0.373516253,2.32076243,0.008498036,0.012343031,0.033045499,0.176453159,0.016531781,0.233446695,5.380518722,0.496234704,0.130249043,0.030604614,0.156315269,6.397327703,11.6298249,0.097064732,0.792095097,0.626483747,30.85452643,0
9041,TVP,2017,3.771103519,2.468031079,4.091846669,148.2817299,11.37249158,1.242143488,0.241879014,0.758120986,0.673201576,0.114756892,0.142544527,0.188023454,0.072829685,0.64555999,0.574399742,3.457153802,0.23296134,0.008917674,0.392323958,0.399427209,2.503585075,1.506080631,0.109223513,0.963131675,0.241879014,26.45531574,0
9042,TVP,2018,2.624055289,1.640185638,3.312359394,160.4127219,12.00024741,1.103360086,0.344861276,0.655138724,1.177495353,0.096102715,0.1060359,0.161852591,0.201102395,0.549848524,0.545818157,3.76731592,0.338565151,0.006296125,0.398419173,0.510720956,1.958016385,1.345032958,0.091944778,0.981743022,0.344861276,26.65971124,0
9043,TVP,2019,3.01233172,1.962546806,4.374147395,146.6432751,15.20032191,1.254546651,0.278502368,0.721497632,0.917952713,0.09740806,0.122202956,0.169374022,0.104013417,0.549784697,0.612435325,4.135025893,0.273207788,0.00529458,0.489089136,0.351915067,2.841594731,1.616960603,0.082534216,0.980989102,0.278502368,26.62442792,0
9044,TVP,2020,2.618423429,1.647548442,3.981596102,142.8655363,13.52556137,1.215169307,0.317373526,0.682626474,1.24399791,0.113871359,0.13837298,0.20270673,0.117585814,0.508754699,0.577850173,4.763056632,0.314352035,0.003021491,0.66894457,0.392885653,2.545269833,1.633209947,0.08984243,0.990479702,0.317373526,26.7977148,0
9045,TVP,2021,2.940092218,1.798509793,5.110874604,101.1599327,20.03035962,1.632069902,0.281690368,0.718309632,1.183998233,0.105561795,0.172284228,0.239846746,0.155776494,0.542698511,0.549993066,6.859900446,0.279728204,0.001962164,0.843678103,0.293622254,3.405736405,2.404363569,0.08147981,0.993034323,0.281690368,26.86755244,0
9046,TVP,2022,1.941497668,1.295148596,6.037655003,82.7529877,27.00823433,1.52108591,0.394989471,0.605010529,0.906297243,0.103595728,0.157578002,0.260454974,0.39015264,0.366975921,0.455710849,3.490108141,0.389778896,0.005210575,0.449079205,0.243826212,4.101281783,2.996128927,0.056319339,0.986808319,0.394989471,27.24053004,0
9047,TW3,2017,1.088292932,0.746362306,4.998584701,130.5059154,31.22796204,1.475874704,0.863504155,0.136495845,8.305402121,0.019034178,0.028092062,0.205808915,0.126818036,0.076241314,0.561534678,14.19533748,0.863504155,0,0.087638208,0.242330189,4.126600994,2.308915771,0.04726132,1,0.863504155,25.84912945,1
9048,TW3,2018,1.098198175,0.722181622,6.454304272,98.70939511,30.15864273,2.000194566,0.836019844,0.163980156,6.255191264,0.000773331,0.001546813,0.00943293,0.050110233,0.080931811,0.597642272,14.96567296,0.824168181,0.011851663,0.00890186,0.178991123,5.586869258,3.200762476,0.066322433,0.985823706,0.836019844,25.59798137,0
9049,TW3,2019,1.070856831,0.735533774,6.396091456,118.2994573,35.55998294,1.866111554,0.881341189,0.118658811,9.133010379,0.000471157,0.000879231,0.007409741,0.033095374,0.061651159,0.64913729,19.33781877,0.870080669,0.01126052,0.000383965,0.17235078,5.802120529,2.798866561,0.052477853,0.987223427,0.881341189,25.92367254,0
9050,TW3,2020,1.088725196,0.720099192,5.668302049,115.4277369,28.2125745,1.753468135,0.847363416,0.152636584,7.343179455,0.006469911,0.011344782,0.074325446,0.047822902,0.074457061,0.606929148,15.19540605,0.839187345,0.008176072,0.128805687,0.206024687,4.853787257,2.70776167,0.062152007,0.990351163,0.847363416,25.74486425,0
9051,TW3,2021,1.062208639,0.685380293,3.853753078,155.3020964,24.69886545,1.246098094,0.861355107,0.138644893,8.706411201,0.010975744,0.013676854,0.098646648,0.059776679,0.053379621,0.581704031,12.59531907,0.858074079,0.003281028,0.160421454,0.301775817,3.313718143,2.020911183,0.050451633,0.996190853,0.861355107,25.89877482,1
9052,TW3,2022,1.061899123,0.67705505,4.14045522,135.8039936,21.22422976,1.388397913,0.880211788,0.119788212,11.5104117,0.009913901,0.013764439,0.114906456,0.081819608,0.053934363,0.558302161,18.15589361,0.871326771,0.008885017,0.239030252,0.277055312,3.609387569,2.342964721,0.065415703,0.989905819,0.880211788,26.15631144,1
9053,TW3,2023,1.088070435,0.839848204,7.860887077,132.3123378,25.29540407,1.658754702,0.857685645,0.142314355,10.300857,0.009434377,0.015649317,0.109963029,0.13008129,0.074868663,0.650073856,19.92174531,0.850099841,0.007585804,0.259444893,0.1439712,6.945833596,2.437504008,0.065575339,0.991155496,0.857685645,26.07121144,0
9054,TW3,2024,1.12824029,0.900101113,8.023212793,171.1552002,18.38870765,1.468746728,0.809274663,0.190725337,8.060563704,0.018273815,0.026839607,0.140723866,0.034428373,0.102901859,0.760753238,14.62905871,0.802414434,0.006860229,0.331947419,0.148062542,6.753902694,1.795185179,0.07987221,0.99152299,0.809274663,25.88406712,0
9055,UCT,2017,3.360297723,3.307855687,82.26442468,68.02958026,4.115502755,0.952218897,0.225804331,0.774195669,0.324205703,0.071632778,0.068210085,0.088104451,1.132991214,0.520969116,0.239286818,1.367178365,0.220721781,0.005082551,0.124270905,0.0158748,62.99291886,4.108419111,0.231373651,0.977491349,0.225804331,25.06359931,0
9056,UCT,2018,4.86314817,4.193298748,9.170734128,77.26416112,4.919522448,0.99549888,0.167590363,0.832409637,0.220895434,0.060438804,0.060166762,0.072280232,0.860590299,0.626038226,0.267392374,1.312134859,0.1620539,0.005536463,0.112112708,0.137907308,7.251247341,3.735281932,0.202356812,0.966964311,0.167590363,24.9780567,0
9057,UCT,2019,5.665405189,4.222702021,5.087437376,68.28866587,4.831739187,1.014403348,0.144184123,0.855815877,0.173461787,0.02064808,0.020945482,0.024474285,0.731757326,0.644798443,0.242382271,1.220385525,0.138208455,0.005975668,0.034178966,0.234105574,4.271577063,4.487799086,0.2099458,0.958555295,0.144184123,24.9017166,0
9058,UCT,2020,8.307757394,6.196764146,5.128324213,74.45628011,6.322239177,1.072445425,0.099063321,0.900936679,0.113425883,0.002135009,0.00228968,0.002541444,1.79137517,0.723930716,0.265819589,1.22793248,0.099063321,0,0.001081725,0.223660619,4.47105979,4.273921428,0.169630632,1,0.099063321,24.85224076,0
9059,UCT,2021,7.105524997,5.919294604,7.964826483,72.99542779,7.301919568,1.112961121,0.117797108,0.882202892,0.12385078,-0.088328594,-0.098306291,-0.111432746,2.014678745,0.719213185,0.265920604,1.170156941,0.117797108,0,-0.090501697,0.131669561,7.594769759,4.7679918,0.152420348,1,0.117797108,24.76696413,0
9060,UCT,2022,5.944352707,5.824746457,84.41876475,112.6858268,11.3289803,1.443367651,0.142949981,0.857050019,0.143203036,-0.047245353,-0.068192415,-0.079566435,0.707276094,0.706795123,0.524402469,1.445922754,0.142949981,0,-0.059838013,0.01279126,78.17838267,2.999654652,0.127404904,1,0.142949981,24.71861907,0
9061,UCT,2023,4.29755601,3.967559525,25.21202914,82.14864374,13.39519418,1.662528157,0.199825954,0.800174046,0.184236308,-0.078427152,-0.130387349,-0.162948736,0.542701024,0.658937276,0.435715592,1.53282416,0.199825954,0,-0.116409564,0.040771339,24.52703364,4.322447161,0.124113778,1,0.199825954,24.63562286,0
9062,UCT,2024,2.689314204,2.500470609,28.61950252,81.14179652,17.78971758,1.794411252,0.332014955,0.667985045,0.272169896,-0.128830446,-0.231174802,-0.346077811,0.249208047,0.560877579,0.446760272,1.470972069,0.332014955,0,-0.192226784,0.034036425,29.38028931,4.61787564,0.100867889,1,0.332014955,24.51809687,0
9063,UDC,2017,1.138570232,0.725723929,2.335665965,232.2741216,3.552304291,0.405876006,0.642019737,0.357980263,2.117638131,0.014800274,0.006007076,0.016780467,0.063219619,0.058326268,0.538948502,1.338741563,0.420914848,0.22110489,0.028642196,0.505556844,1.978016937,1.330795464,0.114257105,0.655610448,0.642019737,27.7746366,1
9064,UDC,2018,1.071732116,0.581820117,1.790757418,218.7905334,1.007413629,0.406898035,0.645127169,0.354872831,2.132059637,0.009758084,0.003970545,0.011188643,0.006811163,0.033269357,0.490686661,1.344743979,0.463800013,0.181327155,0.009618592,0.650666929,1.536884626,1.431755449,0.403903643,0.718928044,0.645127169,27.77659529,1
